,stop_id,stop_name,stop_lat,stop_lon
14424,4658187,PONT YBLON - SANTOS DUMONT,48.954890641953526,2.444048020914661
14425,4658188,PONT YBLON - SANTOS DUMONT,48.95497179045093,2.44374797640892
14426,4658189,COLONEL FABIEN,48.95610285084341,2.4451558718862723
14427,4658190,COLONEL FABIEN,48.956202000013754,2.4448285668625918
14428,4658191,MANOUCHIAN,48.955516684533386,2.4473789709474105
14429,4658192,MANOUCHIAN,48.95574141466975,2.4473112180729606
14430,4658193,ZA DU PONT YBLON,48.954121223347514,2.4500778653083493
14431,4658194,ZA DU PONT YBLON,48.954292344058196,2.4496825095354167
14432,4658195,CHEMIN NOTRE DAME,48.95305017022044,2.44201104581659
14433,4658196,LENINE,48.95016764576286,2.4394536481877767
14434,4658197,MUSEE DE L'AIR ET DE L'ESPACE,48.94716834557826,2.436759871327518
14435,4658198,DIDEROT,48.94497717546909,2.434818302702928
14436,4658199,MICHELET - PARC DES EXPOSITIONS,48.94320814064615,2.4331368931210045
14437,4658200,EDOUARD VAILLANT - JEAN JAURES,48.91778431436412,2.407140153386434
14438,4658201,HELENE COCHENNEC,48.91614972446159,2.4053380274974674
14439,4658202,CIMETIERE PARISIEN,48.909027134620935,2.39769369061661
14440,4658203,CONDORCET,48.906134844593,2.394568330990257
14441,4658204,QUATRE CHEMINS-METRO,48.90414978036164,2.3922758579397665
14442,4658205,MAGENTA,48.90235322228753,2.3903790841779133
14443,4658206,PORTE DE LA VILLETTE,48.89740290639083,2.3866936859228653
14444,4658207,PORTE DE LA VILLETTE,48.89741211839957,2.3861484615292987
14445,4658208,MAGENTA,48.90129304047551,2.3897100365472808
14446,4658209,QUATRE CHEMINS-METRO,48.90386206128232,2.3925618354791367
14447,4658210,CONDORCET,48.905963972116204,2.394813537419497
14448,4658211,CIMETIERE PARISIEN,48.909098760264094,2.398225496493954
14449,4658212,RECHOSSIERE,48.91142512932666,2.4006688131284495
14450,4658213,RECHOSSIERE,48.910895384137824,2.3997410269389743
14451,4658214,FORT D'AUBERVILLIERS - METRO,48.914326210930426,2.403835749858755
14452,4658215,FORT D'AUBERVILLIERS - METRO,48.91439831194438,2.403467689395335
14453,4658216,HELENE COCHENNEC,48.916724295544824,2.4063751121186447
14454,4658217,EDOUARD VAILLANT - JEAN JAURES,48.91843969494924,2.4082728559481428
14455,4658218,LA COURNEUVE-8 MAI 1945,48.920379560254354,2.410457415914394
14456,4658219,LA COURNEUVE-8 MAI 1945,48.92118814281975,2.410854034267764
14457,4658220,RUE RATEAU,48.92496877252914,2.415373613010137
14458,4658221,RUE RATEAU,48.925220522340965,2.4151966967494456
14459,4658222,AVENUE PAUL VAILLANT COUTURIER N0 176-191,48.928084939605796,2.418801679041112
14460,4658223,AVENUE PAUL VAILLANT COUTURIER N0 176-191,48.92700764623114,2.417122432117984
14461,4658224,JEAN JAURES - DIVISION LECLERC,48.93285336721684,2.4239242493787803
14462,4658225,JEAN JAURES - DIVISION LECLERC,48.93306025305568,2.4236654314871453
14463,4658226,ANIZAN CAVILLON - HOTEL DE VILLE,48.934379932527655,2.4255636723591056
14464,4658227,ANIZAN CAVILLON - HOTEL DE VILLE,48.934470022800724,2.425263733014868
14465,4658228,PIERRE CURIE,48.93692137629533,2.428009787953228
14466,4658229,PIERRE CURIE,48.936463677859706,2.4271768776938742
14467,4658230,EGLISE DU BOURGET,48.93887013385675,2.429813914667063
14468,4658231,EGLISE DU BOURGET,48.9394631577265,2.429951393839964
14469,4658232,MICHELET - PARC DES EXPOSITIONS,48.943144815434636,2.4336552051802123
14470,4658233,DIDEROT,48.94480619221531,2.4351044901097643
14471,4658234,MUSEE DE L'AIR ET DE L'ESPACE,48.9481288514466,2.438044271536468
14472,4658235,LENINE,48.949799072825506,2.4395893668672017
14473,4658236,CHEMIN NOTRE DAME,48.95307678233832,2.4424068190815564
14474,4658237,PONT YBLON - SANTOS DUMONT,48.954890641953526,2.444048020914661
14475,4658238,PONT YBLON - SANTOS DUMONT,48.95497179045093,2.44374797640892
14476,4658239,COLONEL FABIEN,48.95610285084341,2.4451558718862723
14477,4658240,COLONEL FABIEN,48.956202000013754,2.4448285668625918
14478,4658241,FERME SAINT-SIMON,48.962340657051676,2.4536033046116765
14479,4658242,FERME SAINT-SIMON,48.962690802742394,2.4539452926487346
14480,4658243,ROUTE DES PARCS,48.9643223235464,2.4580162141060944
14481,4658244,ROUTE DES PARCS,48.96434060017293,2.457715990398717
14482,4658245,21EME SIECLE,48.96591989424832,2.460026328583482
14483,4658246,21EME SIECLE,48.96592024469194,2.4596851072186072
14484,4658247,ZAC DES TULIPES NORD,48.96771484836497,2.4623100304495202
14485,4658248,ZAC DES TULIPES NORD,48.967437062184466,2.461544998997232
14486,4658249,CHEMIN NOTRE DAME,48.95305017022044,2.44201104581659
14487,4658250,LENINE,48.95016764576286,2.4394536481877767
14488,4658251,MUSEE DE L'AIR ET DE L'ESPACE,48.94716834557826,2.436759871327518
14489,4658252,DIDEROT,48.94497717546909,2.434818302702928
14490,4658253,MICHELET - PARC DES EXPOSITIONS,48.94320814064615,2.4331368931210045
14491,4658254,EDOUARD VAILLANT - JEAN JAURES,48.91778431436412,2.407140153386434
14492,4658255,HELENE COCHENNEC,48.91614972446159,2.4053380274974674
14493,4658256,CIMETIERE PARISIEN,48.909027134620935,2.39769369061661
14494,4658257,CONDORCET,48.906134844593,2.394568330990257
14495,4658258,QUATRE CHEMINS-METRO,48.90414978036164,2.3922758579397665
14496,4658259,MAGENTA,48.90235322228753,2.3903790841779133
14497,4668116,11 NOVEMBRE,48.8812837829444,2.4956093450441186
14498,4677616,PORTE DE CHAMPERRET,48.88573053706372,2.2928281989774075
14499,4677617,PORTE DE CHAMPERRET,48.88573053706372,2.2928281989774075
14500,4677618,PORTE DE COURCELLES,48.88789708721117,2.2945571394886106
14501,4677619,PORTE DE COURCELLES,48.88745661628624,2.294284938109642
14502,4677620,WILSON - COURCELLES,48.88969386823732,2.292756657868332
14503,4677621,MAIRIE DE LEVALLOIS,48.893179631782154,2.2894961629661106
14504,4677622,VAILLANT-COUTURIER,48.89539865067683,2.2875177246000464
14505,4677623,JULES GUESDE,48.897071132341935,2.289656145580502
14506,4677624,JULES GUESDE,48.896666651296385,2.28950658011909
14507,4677625,COLLANGE,48.89860067007184,2.2941939108666523
14508,4677626,COLLANGE,48.89918254367263,2.2882638141235936
14509,4677627,RUE DES CHASSES,48.901125354593894,2.292310623720337
14510,4677628,RUE DES CHASSES,48.901152155850795,2.291888014277008
14511,4677629,QUAI DE CLICHY,48.903200477634755,2.2899913240309515
14512,4677630,QUAI DE CLICHY,48.90303863965043,2.2898142516250366
